REFERENCE,CHILD_DRIVE,BIRTHDAY,AGE,HOME_CHILDREN,JOB_TENURE,INCOME,HOME_VAL,MARITAL_STATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,CAR_COST,PTIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,CITY_RURAL
312125328,0,15-Sep-53,46,0,5,"£95,640","£284,204",No,M,Bachelors,z_Blue Collar,5,Commercial,24860,6,Panel Truck,3777,1,No,5,0,13,0,City
161028925,0,13-Jul-59,40,0,11,"£214,804","£532,713",Yes,M,PhD,,16,Commercial,29600,1,Panel Truck,0,0,No,0,0,5,0,City
299673154,0,22-Feb-62,37,0,11,,"£161,586",Yes,F,Masters,Lawyer,14,Private,13500,1,SUV,0,0,No,2,0,13,0,City
20057040,0,12-May-59,40,0,12,"£306,277",£0,No,F,PhD,Manager,21,Private,19520,4,Minivan,0,0,Yes,2,0,19,0,City
640252496,0,12-Jul-60,39,0,9,"£16,149",£0,No,F,High School,Clerical,44,Private,7010,1,Sports Car,0,0,No,0,0,6,0,Rural
168009220,0,15-Oct-46,53,0,13,"£64,993","£238,253",Yes,M,<High School,Clerical,44,Private,13540,4,Minivan,10345,2,No,4,1566,1,1,City
111941661,0,06-Jul-57,42,0,0,£0,"£78,923",Yes,F,High School,Student,66,Private,15380,6,SUV,0,0,No,0,0,,0,Rural
324245158,0,02-Jun-41,58,0,,"£38,435","£160,121",Yes,F,High School,Clerical,17,Private,7960,4,SUV,4351,3,No,1,0,1,0,City
251851062,0,29-Jun-58,41,0,8,"£36,807",£0,No,M,<High School,z_Blue Collar,27,Commercial,9280,6,Pickup,0,0,Yes,0,0,1,0,Rural
117358712,0,22-Mar-69,30,1,8,"£13,186",£0,No,F,High School,Home Maker,40,Private,5820,7,SUV,0,0,Yes,2,3553,8,1,City
629304541,0,26-Sep-51,48,0,13,"£54,108","£182,768",Yes,M,High School,Professional,23,Private,10060,1,Pickup,3149,2,No,0,0,1,0,City
521516607,0,16-Dec-61,37,0,12,"£117,782","£320,709",Yes,M,Masters,Professional,21,Private,19440,1,Minivan,0,0,No,0,0,16,0,City
100818915,0,15-Jun-56,43,0,11,"£142,297",£0,No,F,PhD,,6,Commercial,36460,1,Pickup,4289,2,No,0,0,,0,City
521754788,0,04-Apr-69,30,2,13,"£103,881","£285,325",Yes,M,Bachelors,z_Blue Collar,33,Commercial,14890,1,Minivan,0,0,No,1,0,9,0,Rural
845473829,0,17-Jun-52,47,0,11,"£33,046","£217,585",Yes,M,<High School,z_Blue Collar,52,Private,15940,10,Minivan,22195,1,Yes,4,0,1,0,City
235850783,0,14-Feb-55,44,3,16,"£48,525","£185,948",Yes,F,<High School,z_Blue Collar,43,Private,10750,1,SUV,6733,1,No,4,5081,8,1,City
797925473,2,25-Feb-54,45,2,0,£0,"£101,312",Yes,F,Bachelors,Home Maker,59,Private,6000,10,SUV,0,0,No,4,0,11,0,Rural
7979604,0,23-Sep-42,57,0,14,"£177,908","£461,283",Yes,M,PhD,Manager,41,Commercial,25380,1,Panel Truck,35371,3,Yes,0,0,13,0,City
30227866,0,03-Apr-47,52,0,13,"£32,967",£0,No,M,Masters,Lawyer,20,Private,6700,4,Pickup,4663,2,No,1,0,14,0,City
597997984,0,26-Nov-45,53,0,13,"£70,195",£0,No,M,Bachelors,Professional,34,Private,17750,1,Minivan,0,0,No,2,0,9,0,Rural
909760044,0,09-Aug-51,48,0,8,,£0,No,F,Bachelors,Home Maker,25,Private,17220,1,SUV,5765,2,No,0,3209,12,1,City
931111115,0,15-Aug-41,58,0,9,"£53,526","£200,371",Yes,F,High School,z_Blue Collar,30,Commercial,13040,1,SUV,19582,1,No,4,0,5,0,Rural
640239709,0,01-Feb-59,40,0,0,£0,£0,No,F,High School,Student,41,Commercial,5500,17,SUV,0,0,Yes,5,4604,13,1,City
490906103,0,13-Mar-63,36,2,13,"£77,925","£238,288",Yes,F,PhD,Manager,43,Private,19790,6,Minivan,0,0,No,0,0,18,0,City
399724487,0,03-Sep-53,46,0,13,"£59,244","£172,075",No,M,High School,z_Blue Collar,35,Commercial,12020,1,Pickup,42789,2,No,2,0,6,0,City
631867230,1,25-May-57,42,1,9,"£34,560","£121,062",Yes,M,<High School,Clerical,37,Commercial,10830,1,Pickup,0,0,No,0,0,7,0,City
552882821,0,31-Mar-60,39,0,9,"£42,141","£179,106",No,F,High School,z_Blue Collar,5,Commercial,20080,4,Pickup,0,0,No,2,5257,4,1,City
594743793,0,30-May-60,39,1,,"£47,424",£0,No,M,<High School,Clerical,36,Commercial,24120,1,Panel Truck,8436,1,No,6,0,5,0,Rural
111242815,0,19-Jun-63,36,1,12,"£25,081","£120,902",Yes,M,<High School,Clerical,67,Private,7610,1,Pickup,7054,1,No,0,0,,0,Rural
30142985,0,25-Nov-46,52,0,13,"£30,149",£0,Yes,M,High School,z_Blue Collar,25,Commercial,9710,7,Minivan,6359,2,No,8,0,1,0,City
297294190,1,14-Jul-56,43,2,15,"£48,999","£220,942",Yes,F,Bachelors,Professional,32,Private,11510,10,SUV,0,0,No,0,0,,0,City
693656622,0,08-Mar-50,49,0,11,"£62,580","£227,869",Yes,F,High School,z_Blue Collar,16,Commercial,12660,6,Minivan,0,0,No,0,0,5,0,Rural
193468872,0,20-Apr-65,34,4,16,"£49,923","£152,311",Yes,M,<High School,Clerical,5,Commercial,34700,11,Panel Truck,0,0,No,0,0,6,0,Rural
278503895,0,15-May-46,53,0,14,"£70,371","£251,903",Yes,F,Bachelors,Professional,17,Private,14690,13,SUV,0,0,Yes,0,0,14,0,City
65426727,0,21-Apr-74,25,1,10,"£35,714",£0,No,M,<High School,Clerical,28,Private,18850,7,Van,0,0,No,1,5023,1,1,City
631221670,0,18-Nov-54,44,1,13,"£99,555","£285,876",Yes,F,Bachelors,z_Blue Collar,32,Private,26420,3,Sports Car,0,0,Yes,0,0,5,0,City
313924118,0,26-Feb-61,38,1,,"£35,183",£0,No,F,High School,Clerical,21,Private,16370,10,SUV,0,0,No,0,0,1,0,City
797612365,3,07-Jul-61,38,3,17,"£3,151","£107,534",Yes,M,High School,Student,40,Commercial,5620,1,Pickup,0,0,Yes,0,4127,1,1,City
135804360,0,10-Jan-57,42,0,4,"£17,574","£82,822",Yes,M,Masters,Professional,44,Private,5700,6,Pickup,0,0,No,0,0,16,0,City
566413932,0,27-Feb-71,28,2,8,"£66,783","£225,852",Yes,F,Bachelors,z_Blue Collar,5,Commercial,10980,10,SUV,8079,2,No,3,2774,10,1,City
335536954,0,03-Nov-57,42,0,10,"£45,375",£0,No,F,High School,z_Blue Collar,36,Commercial,24500,1,SUV,0,0,No,0,0,10,0,Rural
923570380,0,19-May-65,34,0,10,"£8,903",£0,No,F,High School,Student,28,Private,20070,3,Van,0,0,No,0,0,8,0,City
569865972,0,11-Jun-61,38,3,14,"£40,542",£0,No,F,High School,Clerical,26,Private,6210,4,Sports Car,24066,1,Yes,0,16157,8,1,City
566109162,0,01-Dec-62,36,2,11,"£13,509",£0,No,F,High School,Clerical,39,Private,2850,13,Sports Car,1468,1,No,5,0,1,0,Rural
635884525,0,19-Jan-66,33,2,,"£60,049","£196,917",Yes,F,Bachelors,Professional,5,Private,25300,8,SUV,1552,1,No,7,0,7,0,City
995880115,0,07-Feb-43,56,0,11,"£70,341","£249,851",Yes,M,PhD,,26,Commercial,34170,10,Panel Truck,0,0,No,0,0,15,0,City
607277342,0,09-Jun-50,49,0,12,"£44,767",£0,No,F,High School,Manager,5,Private,10880,4,SUV,0,0,Yes,0,0,10,0,City
310941047,0,15-Dec-64,34,4,16,"£37,543","£177,651",Yes,F,High School,Clerical,35,Private,19020,13,SUV,0,0,Yes,0,0,7,0,City
923317000,0,14-Dec-65,33,0,5,"£12,067",£0,Yes,F,<High School,Clerical,19,Commercial,16930,10,Pickup,0,0,No,0,0,1,0,City
291545732,0,24-Nov-50,48,0,11,"£73,806","£213,679",No,F,High School,z_Blue Collar,16,Commercial,8850,3,SUV,0,0,No,0,2228,1,1,City
177541837,0,03-Jan-53,46,0,14,,"£85,206",Yes,F,<High School,Student,15,Private,2040,1,SUV,0,0,No,3,0,8,0,Rural
498954294,0,24-Oct-67,32,4,12,"£17,453","£145,776",Yes,M,<High School,Clerical,34,Private,13250,1,Minivan,35363,1,Yes,0,0,1,0,City
157774466,0,28-Sep-54,45,0,10,"£22,335",£0,No,M,<High School,Clerical,30,Commercial,12100,6,Pickup,9030,1,No,5,0,5,0,City
944223013,0,22-Oct-54,45,0,13,"£37,405","£173,948",Yes,M,<High School,z_Blue Collar,23,Commercial,19260,1,Van,4578,1,No,7,0,5,0,City
31140853,0,11-Apr-58,41,3,13,"£16,680",£0,No,F,<High School,Student,7,Private,7270,1,SUV,0,0,No,0,0,6,0,City
317313846,0,28-Feb-43,56,0,13,"£30,010","£156,637",Yes,M,High School,Professional,55,Private,14430,7,Minivan,8586,1,No,4,0,6,0,City
471114923,0,25-Mar-50,49,0,0,£0,£0,No,F,Bachelors,Home Maker,28,Private,28620,1,Minivan,0,0,No,1,4280,12,1,City
384843631,0,17-Sep-59,40,0,9,"£27,071","£203,635",No,F,<High School,z_Blue Collar,11,Private,8210,7,SUV,0,0,No,0,0,1,0,City
4747725,0,13-May-56,43,0,15,,"£224,708",Yes,F,High School,z_Blue Collar,18,Commercial,14770,1,SUV,7456,2,No,4,3966,1,1,City
504957302,0,02-May-45,54,0,10,"£41,345","£138,394",Yes,M,High School,z_Blue Collar,34,Commercial,15870,1,Minivan,8877,1,No,6,5182,1,1,City
318176670,0,16-Oct-52,47,0,12,"£76,663","£291,515",Yes,M,Bachelors,Professional,52,Commercial,26410,13,Panel Truck,0,0,Yes,0,0,13,0,City
122198561,0,18-Aug-65,34,1,11,£408,£0,No,M,High School,Student,9,Commercial,4940,6,Pickup,0,0,No,0,0,8,0,City
205800569,0,15-Mar-58,41,0,8,"£104,436","£300,615",Yes,F,Bachelors,Manager,5,Private,16040,3,SUV,0,0,Yes,1,0,9,0,City
678350409,0,17-Aug-30,69,1,14,"£5,622","£178,354",Yes,F,High School,Home Maker,26,Private,9350,13,Sports Car,0,0,No,0,0,1,0,Rural
33544630,0,30-Jan-43,56,0,13,"£111,702",£0,No,F,PhD,Manager,18,Private,13600,4,SUV,0,0,Yes,0,0,17,0,City
499317554,0,19-Aug-66,33,1,,"£86,321","£230,772",No,M,Masters,,17,Private,13430,1,Minivan,0,0,No,4,0,24,0,City
269224882,0,03-Sep-38,61,0,0,£0,£0,No,M,High School,Student,29,Private,20480,6,SUV,0,0,No,0,0,9,0,Rural
994581910,0,26-Sep-58,41,2,15,"£92,259","£251,932",Yes,M,Masters,Lawyer,16,Private,17050,1,Van,0,0,No,4,0,14,0,City
481557745,0,30-Jan-69,30,4,13,"£2,519",£0,Yes,M,High School,Student,51,Commercial,30810,6,Panel Truck,2630,2,No,2,0,9,0,City
983539902,0,19-Jun-55,44,0,14,"£88,371",£0,No,M,High School,Professional,11,Private,16550,1,Van,3584,2,No,4,0,13,0,City
737325230,0,23-Feb-50,49,0,7,"£32,763","£193,574",Yes,F,Bachelors,z_Blue Collar,25,Commercial,8010,17,SUV,21383,2,No,7,0,11,0,City
193323436,0,17-Jan-51,48,0,11,"£34,449","£166,236",Yes,M,<High School,z_Blue Collar,48,Private,1500,1,Minivan,0,0,No,3,3421,1,1,City
351445160,0,16-Sep-57,42,0,11,"£50,613",£0,No,F,High School,Clerical,45,Private,18170,4,Minivan,6784,2,No,4,2529,1,1,City
972040608,0,30-Jul-53,46,0,,"£82,037","£262,939",No,F,Masters,Lawyer,58,Private,12010,6,SUV,0,0,No,0,0,17,0,City
724469812,0,05-Dec-56,42,0,12,"£80,623",£0,No,M,PhD,Doctor,73,Private,13760,6,Minivan,2209,3,No,0,0,16,0,City
826891719,0,19-Apr-63,36,0,10,"£22,362","£124,499",No,F,High School,Clerical,33,Private,9200,1,SUV,4633,1,No,5,3390,1,1,City
520359712,0,19-Mar-49,50,0,4,"£111,354","£307,076",Yes,M,Masters,Professional,41,Commercial,24550,1,Panel Truck,15917,2,Yes,2,0,20,0,City
71307964,0,03-Aug-54,45,0,,£0,"£105,331",Yes,F,High School,Home Maker,31,Private,6000,9,Sports Car,0,0,No,3,0,7,0,City
423063015,0,14-Apr-44,55,0,15,"£34,745",£0,Yes,M,High School,z_Blue Collar,15,Private,10470,18,Pickup,2752,1,No,4,0,,0,City
845706926,0,08-Jul-58,41,0,11,"£39,066","£172,777",Yes,F,High School,Clerical,14,Private,14320,1,Minivan,0,0,No,0,0,1,0,City
729199936,0,15-Feb-52,47,0,9,"£18,896","£108,275",No,M,Bachelors,z_Blue Collar,14,Commercial,12040,6,Minivan,0,0,No,2,0,8,0,City
744442923,0,23-Jul-65,34,3,11,"£2,785",£0,Yes,F,High School,Student,24,Commercial,1780,1,Sports Car,2989,3,No,7,0,3,0,City
164145388,0,10-Jan-42,57,0,14,"£27,145","£164,082",Yes,F,High School,Clerical,28,Private,7200,10,SUV,0,0,Yes,0,0,5,0,City
706760299,0,13-Oct-48,51,0,9,"£44,977",£0,Yes,M,High School,z_Blue Collar,41,Commercial,6000,10,Pickup,8060,2,No,6,4920,1,1,City
986627860,1,23-Aug-59,40,3,10,,£0,No,F,Bachelors,z_Blue Collar,22,Commercial,20250,1,Sports Car,0,0,No,0,0,9,0,Rural
910481549,0,28-Aug-43,56,0,14,"£93,802","£282,652",Yes,M,Bachelors,Manager,45,Private,16300,6,Van,0,0,No,0,0,7,0,City
65357926,0,23-Jan-43,56,0,13,"£169,761","£443,175",Yes,M,PhD,,26,Commercial,26330,13,Panel Truck,2683,5,No,0,0,10,0,City
801539934,0,02-Sep-43,56,0,13,"£108,027",£0,No,F,PhD,Doctor,14,Private,15000,6,SUV,0,0,No,1,0,15,0,City
380398251,2,12-Sep-57,42,2,0,£0,"£100,361",Yes,M,High School,Home Maker,10,Private,19590,13,Van,0,0,No,1,0,1,0,City
935305591,1,29-Feb-56,43,2,15,"£28,948","£185,679",Yes,F,Bachelors,Manager,43,Private,13260,5,SUV,32281,1,No,0,0,9,0,City
213296307,0,27-Apr-71,28,1,12,"£35,450","£146,796",Yes,F,High School,Clerical,54,Private,18260,6,Minivan,8353,2,No,4,0,1,0,City
171678950,0,01-Apr-73,26,2,9,"£117,984",£0,No,F,Bachelors,z_Blue Collar,65,Commercial,26330,3,Pickup,5756,2,No,11,0,8,0,City
839790267,0,26-Mar-66,33,3,12,"£91,434","£260,751",No,F,Bachelors,z_Blue Collar,8,Commercial,14460,1,SUV,9347,1,No,1,0,9,0,City
156814886,0,13-May-50,49,0,12,"£102,664","£300,216",Yes,M,Masters,,48,Commercial,33870,1,Panel Truck,0,0,No,1,0,7,0,City
89979221,2,22-Feb-58,41,2,12,"£188,472","£419,721",Yes,M,Masters,Lawyer,12,Private,15430,1,Minivan,0,0,No,0,0,20,0,City
552913113,0,01-Nov-58,41,2,11,"£12,285",£0,Yes,M,<High School,Clerical,47,Private,18800,1,Van,0,0,Yes,0,0,1,0,Rural
293384543,0,23-Jul-40,59,2,0,,"£121,146",Yes,M,Bachelors,Student,44,Commercial,7400,3,Pickup,3903,4,No,3,1118,11,1,City
515799393,0,30-Apr-55,44,0,10,,"£239,349",No,F,Bachelors,z_Blue Collar,30,Commercial,15810,1,SUV,0,0,No,0,0,14,0,City
684167517,0,17-Apr-48,51,0,12,"£118,821","£345,492",Yes,M,Masters,Lawyer,29,Private,12880,4,Minivan,0,0,No,3,0,10,0,City
402081149,0,29-Apr-59,40,0,9,"£70,381","£262,902",Yes,F,Masters,Manager,24,Private,13790,1,SUV,0,0,Yes,2,0,14,0,City
872411433,0,14-Oct-74,25,1,9,,£0,No,F,High School,Clerical,12,Private,7530,3,SUV,4885,3,No,3,6259,7,1,City
998889616,0,11-Oct-51,48,0,11,"£105,516",£0,Yes,M,High School,z_Blue Collar,9,Commercial,12050,3,Pickup,2878,1,No,0,0,1,0,City
539395464,0,05-Jul-61,38,0,11,"£60,026",£0,No,F,Bachelors,Professional,23,Private,11300,10,Sports Car,2353,3,No,5,0,11,0,City
377336272,0,21-Aug-62,37,0,12,"£140,609","£374,856",Yes,M,Masters,Lawyer,35,Private,14210,10,Minivan,7101,2,No,5,0,,0,City
904432751,0,07-Oct-42,57,0,14,"£200,772","£460,651",No,F,PhD,Doctor,27,Private,27280,4,Minivan,0,0,No,0,0,,0,City
612414857,0,23-Jul-54,45,1,,"£29,836","£130,453",No,M,<High School,Clerical,27,Commercial,10240,4,Pickup,0,0,No,1,0,6,0,City
73289113,0,20-Dec-55,43,0,13,"£36,309","£151,315",Yes,F,Bachelors,Clerical,23,Private,10140,1,Sports Car,0,0,No,0,0,,0,Rural
705687952,0,21-Sep-37,62,0,7,"£69,909","£239,510",No,M,Bachelors,Manager,59,Private,18060,6,Minivan,0,0,Yes,0,0,8,0,City
115481174,0,11-May-53,46,0,11,"£66,222","£238,545",Yes,M,<High School,z_Blue Collar,33,Private,12720,1,Minivan,7872,1,No,5,893,,1,City
936106591,0,06-Feb-57,42,0,12,"£103,050","£269,902",Yes,M,Masters,Professional,26,Commercial,11860,4,Pickup,0,0,No,0,0,16,0,City
752931241,0,22-Aug-51,48,0,8,"£31,228","£145,173",No,M,High School,z_Blue Collar,34,Commercial,22550,1,Minivan,0,0,No,3,0,,0,Rural
336802223,0,20-Jan-53,46,0,,"£24,342","£193,412",Yes,F,High School,Home Maker,5,Commercial,30300,1,Pickup,7071,1,No,0,0,9,0,City
751379506,0,27-Dec-57,41,0,12,"£45,135",£0,No,F,Bachelors,z_Blue Collar,64,Commercial,10110,5,Sports Car,0,0,No,0,0,13,0,Rural
876968470,0,28-Aug-46,53,0,11,"£178,768","£467,218",No,M,PhD,,23,Commercial,24680,6,Panel Truck,0,0,No,1,0,12,0,City
176216757,0,30-Jun-63,36,0,8,"£51,358","£176,948",Yes,F,Bachelors,Professional,25,Private,1500,7,SUV,0,0,No,0,4891,6,1,City
99291289,0,20-Jul-51,48,0,16,"£4,183",£0,Yes,M,<High School,Student,44,Private,6720,13,Minivan,5525,2,No,1,0,6,0,City
446939622,0,10-Oct-38,61,0,12,"£31,716","£152,549",Yes,M,High School,Manager,52,Private,20040,13,Minivan,0,0,No,0,0,8,0,City
690076315,0,26-Feb-51,48,0,16,"£97,829","£287,458",Yes,F,Bachelors,z_Blue Collar,28,Commercial,18940,3,Minivan,0,0,No,2,0,1,0,City
978136316,0,26-Jun-40,59,0,10,"£19,661","£147,252",Yes,F,Bachelors,Home Maker,38,Private,11550,6,Sports Car,4780,1,No,1,0,10,0,City
906904164,0,25-Jan-52,47,0,11,"£190,579","£479,977",No,F,PhD,Doctor,39,Private,13040,6,SUV,0,0,No,0,0,16,0,City
718684940,0,14-Mar-47,52,0,15,"£74,468",£0,Yes,F,Masters,Manager,20,Private,26470,7,Minivan,0,0,Yes,0,0,16,0,City
576192594,0,23-Jul-59,40,0,15,"£57,160","£212,943",Yes,M,Bachelors,Manager,18,Private,17930,18,Van,0,0,Yes,0,0,13,0,City
615453526,0,31-Oct-59,40,0,12,"£35,910","£158,543",Yes,F,Masters,Manager,25,Private,9090,1,SUV,11865,2,No,2,0,18,0,City
736097080,0,11-Mar-52,47,0,12,"£8,778","£131,140",No,M,<High School,Student,5,Private,22410,1,Minivan,0,0,No,4,0,7,0,Rural
377082209,0,04-Oct-31,68,0,14,"£172,804","£456,959",Yes,M,PhD,Lawyer,31,Private,4590,1,Sports Car,0,0,No,0,0,,0,City
489119985,0,04-Jun-61,38,1,11,"£1,729",£0,No,M,High School,Student,35,Commercial,19340,1,Van,0,0,No,0,0,1,0,Rural
540004913,0,09-May-34,65,0,15,"£68,304","£248,068",Yes,M,PhD,Doctor,39,Private,28440,4,Sports Car,0,0,No,1,0,11,0,City
15041971,0,30-Sep-60,39,0,13,"£77,914","£232,413",Yes,M,Bachelors,Manager,24,Private,13190,11,Minivan,0,0,Yes,0,0,11,0,City
979049045,0,18-Sep-47,52,0,0,£0,£0,Yes,F,High School,Student,61,Commercial,19240,17,Minivan,6902,2,Yes,3,1811,9,1,City
362447925,0,16-Nov-58,41,0,8,"£192,839",£0,No,M,PhD,Doctor,27,Private,7340,10,Minivan,0,0,No,0,0,,0,City
533130158,3,12-Jan-53,46,0,12,"£54,216",£0,No,M,Masters,Professional,15,Commercial,10410,6,Pickup,0,0,No,3,2302,19,1,City
629842838,0,17-Dec-46,52,1,15,"£31,519",£0,No,M,High School,Clerical,34,Private,9850,6,Pickup,0,0,No,1,0,1,0,Rural
255409354,0,15-May-68,31,2,7,"£41,196","£176,444",Yes,F,High School,z_Blue Collar,39,Commercial,26220,4,Minivan,9960,2,No,4,5587,1,1,City
354553048,0,21-Mar-45,54,0,,"£73,830","£262,544",Yes,F,Masters,Professional,44,Private,16710,10,Minivan,4086,4,No,0,2619,16,1,City
811953830,0,05-Oct-65,34,2,9,"£38,362",£0,Yes,F,<High School,z_Blue Collar,28,Private,5340,13,Sports Car,0,0,No,0,0,1,0,City
493274156,0,08-Apr-53,46,0,10,,"£150,916",Yes,M,High School,Clerical,29,Private,10100,12,Pickup,0,0,Yes,5,0,1,0,City
96474513,0,27-Jan-51,48,0,14,"£58,132",£0,No,F,High School,Manager,32,Private,6860,6,SUV,7926,3,No,3,1970,1,1,City
263468984,0,17-Mar-36,63,0,16,"£73,358","£228,418",Yes,M,Masters,Manager,28,Private,8840,6,Minivan,0,0,No,1,0,22,0,City
544072066,0,29-Aug-49,50,0,11,"£101,130","£331,490",Yes,F,Masters,Lawyer,36,Private,16610,1,SUV,0,0,No,0,0,10,0,City
624445619,0,17-Aug-46,53,0,9,"£48,792",£0,No,F,Bachelors,Manager,49,Private,18510,6,SUV,0,0,No,1,0,8,0,City
605606056,0,27-Apr-38,61,0,11,"£53,354",£0,No,F,<High School,z_Blue Collar,41,Private,1500,7,Sports Car,0,0,No,0,1482,,1,City
421438674,0,18-Jul-62,37,0,12,"£58,694","£207,324",Yes,F,<High School,z_Blue Collar,20,Private,14750,1,Sports Car,0,0,No,0,0,9,0,City
656344335,0,09-Dec-53,45,0,8,"£57,365","£223,498",No,M,Bachelors,Professional,17,Commercial,17160,3,Van,0,0,No,0,0,1,0,City
994496318,0,08-Aug-45,54,0,14,"£67,290","£272,681",Yes,F,Bachelors,Manager,24,Private,8230,6,Sports Car,0,0,No,2,0,10,0,City
790176314,0,01-May-57,42,0,10,"£90,937","£286,740",Yes,M,Bachelors,Manager,11,Private,1500,4,Minivan,943,2,No,0,0,13,0,City
531004351,1,22-Nov-55,43,2,10,"£155,446",£0,No,F,PhD,Manager,8,Private,21340,6,Minivan,0,0,Yes,0,0,15,0,City
948821053,0,19-Feb-63,36,4,0,£0,£0,Yes,F,High School,Student,36,Commercial,15130,10,SUV,0,0,Yes,0,0,1,0,Rural
370978438,0,02-May-49,50,0,13,"£176,648","£466,323",Yes,M,PhD,,28,Commercial,33130,6,Panel Truck,0,0,No,3,0,8,0,City
524832150,0,23-Dec-52,46,0,12,"£102,271","£294,635",No,M,Masters,Lawyer,5,Private,16330,1,Minivan,0,0,Yes,2,0,22,0,City
221361180,0,14-Sep-39,60,0,16,"£3,103","£115,317",Yes,F,High School,Home Maker,33,Private,14560,1,SUV,25947,1,Yes,3,4496,9,1,City
136873910,0,01-Feb-73,26,1,15,"£157,649","£359,584",Yes,M,Masters,,34,Private,4100,7,Minivan,4364,5,No,3,3812,17,1,City
162660275,0,09-Mar-61,38,2,13,"£136,645",£0,No,F,Masters,Lawyer,57,Private,23710,1,Minivan,0,0,No,0,0,10,0,City
747977683,0,09-May-55,44,1,12,"£64,586","£198,774",Yes,M,Bachelors,Professional,24,Private,11180,10,Minivan,0,0,No,0,0,1,0,City
412723193,0,17-Jun-56,43,3,8,"£69,129","£201,572",Yes,F,High School,z_Blue Collar,55,Private,15020,3,SUV,8884,1,No,5,0,,0,City
707127309,0,26-Oct-47,52,0,0,£0,"£132,928",Yes,F,<High School,Home Maker,22,Private,1500,1,SUV,6997,3,No,0,2367,5,1,City
442073747,0,12-Apr-66,33,1,12,"£58,086","£188,888",Yes,F,Masters,Manager,13,Private,10820,1,SUV,0,0,No,0,0,13,0,City
154024838,0,09-Jul-58,41,0,15,"£38,601","£154,059",Yes,M,High School,z_Blue Collar,17,Private,14130,6,Minivan,0,0,No,0,0,7,0,City
647445638,0,30-Apr-49,50,0,0,£0,£0,Yes,F,<High School,Student,27,Private,1500,1,Sports Car,10709,3,No,6,6302,7,1,City
142669423,0,13-Mar-55,44,0,12,"£51,279","£204,417",Yes,M,<High School,z_Blue Collar,53,Private,21400,4,Van,0,0,No,0,0,1,0,City
28615872,0,27-Mar-74,25,4,0,£0,"£84,987",Yes,F,<High School,Home Maker,17,Private,17350,6,SUV,1430,2,No,7,3357,5,1,City
756172754,0,25-Nov-51,47,0,9,"£54,841","£207,626",Yes,F,High School,z_Blue Collar,40,Commercial,17650,3,SUV,0,0,No,3,2773,1,1,City
780807718,0,24-Sep-53,46,0,7,"£39,393","£178,238",No,M,Bachelors,z_Blue Collar,8,Commercial,10040,11,Pickup,0,0,Yes,0,1105,7,1,City
527528077,0,12-Jun-70,29,3,17,"£51,529","£176,873",Yes,F,Bachelors,Professional,30,Private,9550,3,SUV,8589,3,No,3,0,13,0,City
290017355,0,07-Oct-56,43,2,14,"£17,026","£145,551",Yes,M,<High School,Clerical,27,Commercial,7500,1,Pickup,7888,2,No,0,0,5,0,City
241964666,0,15-Aug-59,40,4,11,"£75,978","£271,873",No,F,Masters,Lawyer,68,Private,30080,6,Sports Car,0,0,Yes,2,0,14,0,City
476981715,0,30-Aug-60,39,0,8,"£115,182","£316,642",Yes,M,High School,Professional,26,Commercial,5400,1,Pickup,0,0,No,1,0,5,0,City
937321202,0,10-Feb-67,32,3,8,,"£109,586",Yes,M,High School,z_Blue Collar,5,Commercial,8450,6,Pickup,0,0,No,1,3837,1,1,City
624090718,0,30-Dec-56,42,0,6,"£48,834","£197,388",Yes,M,High School,Clerical,37,Private,12720,14,Minivan,0,0,No,0,0,1,0,Rural
341162899,0,03-May-53,46,0,12,"£5,070",£0,No,M,High School,Student,8,Private,1790,1,Minivan,0,0,No,0,0,1,0,City
493430265,0,10-Oct-52,47,0,13,"£171,348","£419,710",Yes,F,Masters,Professional,49,Commercial,37170,6,Van,0,0,No,1,0,15,0,Rural
851138192,0,22-Jan-59,40,2,13,"£3,169",£0,No,F,High School,Student,44,Commercial,5820,9,SUV,4306,3,No,7,0,7,0,City
447424610,2,01-Aug-60,39,2,10,"£30,993",£0,Yes,M,High School,z_Blue Collar,35,Commercial,13940,3,Minivan,6743,2,No,2,0,9,0,City
764563520,0,13-Jul-51,48,0,10,"£39,213","£181,032",Yes,M,High School,z_Blue Collar,18,Commercial,23340,13,Panel Truck,979,1,No,0,0,1,0,City
476279875,0,24-Jun-62,37,0,9,"£45,464",£0,No,F,Masters,Lawyer,36,Private,11920,14,SUV,3964,1,No,4,4165,15,1,City
888342226,0,02-May-59,40,0,11,"£32,060",£0,No,F,<High School,Clerical,57,Private,8710,10,Sports Car,0,0,No,0,0,1,0,Rural
123502944,0,09-Sep-56,43,2,15,"£46,168","£190,188",Yes,F,Bachelors,z_Blue Collar,49,Commercial,10420,1,Minivan,41971,1,No,0,0,12,0,City
260647630,0,21-Aug-60,39,0,0,£0,"£98,989",No,F,Bachelors,Home Maker,104,Private,5400,1,SUV,0,0,No,0,0,13,0,Rural
598177778,0,01-Oct-65,34,5,15,"£28,088","£120,018",Yes,F,<High School,Home Maker,46,Private,14420,6,SUV,0,0,No,2,0,1,0,Rural
